ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIPLENCIA
8173830874846355280,2021-07,0.0015037371423041418
2347028805684088098,2021-07,0.0006691638348074503
3632378524835692731,2021-07,0.002616098670116847
3632378524835692731,2021-07,0.002616098670116847
3632378524835692731,2021-07,0.002616098670116847
2033394215069562776,2021-07,0.009839838936837363
2033394215069562776,2021-07,0.017070349324925342
2033394215069562776,2021-07,0.017070349324925342
2033394215069562776,2021-07,0.017070349324925342
3285246914299291124,2021-07,0.001395391781297993
3285246914299291124,2021-07,0.0010978956275234065
3285246914299291124,2021-07,0.001395391781297993
3285246914299291124,2021-07,0.001395391781297993
2929243640075785940,2021-07,0.005500961879629824
2929243640075785940,2021-07,0.007134521723078608
2929243640075785940,2021-07,0.007191475294104328
2929243640075785940,2021-07,0.006418584165871522
2929243640075785940,2021-07,0.006617382128809141
2407532237672094312,2021-07,0.00992329709540867
2407532237672094312,2021-07,0.01426374155520538
2407532237672094312,2021-07,0.010049696981951059
5635781225931111684,2021-07,0.008978225511550291
5635781225931111684,2021-07,0.01023673130056402
1235244772550233980,2021-07,0.0015245445892116776
1235244772550233980,2021-07,0.0008020992719258934
1235244772550233980,2021-07,0.0017332500856656748
4365965554261111250,2021-07,0.12221781867910919
5162636608292907782,2021-07,0.016620426244911238
8248484932270772248,2021-07,0.041203824128166214
924957821424248698,2021-07,0.0016179974832598483
924957821424248698,2021-07,0.0015207019268126034
924957821424248698,2021-07,0.0015207019268126034
6828316696355015040,2021-07,0.005088607880881119
8409181491723988567,2021-07,0.005413842977624745
8409181491723988567,2021-07,0.006956223154240848
8409181491723988567,2021-07,0.16216810565178233
8409181491723988567,2021-07,0.005915051280550246
4532469127306079736,2021-07,0.012113735519038339
7664272163315705419,2021-07,0.007583539519556708
7664272163315705419,2021-07,0.00631307741264244
9206030810342980458,2021-07,0.004210100082798035
9206030810342980458,2021-07,0.005575764829419967
9206030810342980458,2021-07,0.004440869754988664
5810778736737569699,2021-07,0.011534080502947177
5810778736737569699,2021-07,0.010288162143535411
1366416810235233769,2021-07,0.004474279145132179
1366416810235233769,2021-07,0.004474279145132179
1366416810235233769,2021-07,0.004474279145132179
1366416810235233769,2021-07,0.06442501144625268
1366416810235233769,2021-07,0.004474279145132179
1366416810235233769,2021-07,0.005160776494382554
8067924767167570288,2021-07,0.006463639923803328
7908414709866823255,2021-07,0.006633818748336079
7908414709866823255,2021-07,0.0067377806622630505
7908414709866823255,2021-07,0.006447545987137967
7908414709866823255,2021-07,0.006447545987137967
8994944800097997361,2021-07,0.011284447153033525
8994944800097997361,2021-07,0.012707727575348169
6950439982480713649,2021-07,0.08755294138076425
6950439982480713649,2021-07,0.08755294138076425
8901696535927078963,2021-07,0.004978024412285041
8901696535927078963,2021-07,0.004978024412285041
8901696535927078963,2021-07,0.004978024412285041
8901696535927078963,2021-07,0.0060303537734547425
8901696535927078963,2021-07,0.004978024412285041
8901696535927078963,2021-07,0.004740901806068165
8901696535927078963,2021-07,0.004736660697865071
6204723742351094322,2021-07,0.014182215608257751
3095408468798675621,2021-07,0.0011470015286262206
3095408468798675621,2021-07,0.001209405147133764
7722287846688771887,2021-07,0.009750448955175987
312543480920432545,2021-07,0.10289068199798847
312543480920432545,2021-07,0.001103626921003542
312543480920432545,2021-07,0.0009309913052319122
6394935036014530592,2021-07,0.0054676625101968785
6394935036014530592,2021-07,0.006076504502958288
3281617395243454427,2021-07,0.0325033367925289
1115703227712697214,2021-07,0.007053266393062019
1115703227712697214,2021-07,0.007431064801174948
8185063234515056194,2021-07,0.0038818029465114904
8185063234515056194,2021-07,0.003428157603813419
8185063234515056194,2021-07,0.0032275083260734473
8185063234515056194,2021-07,0.003428157603813419
8185063234515056194,2021-07,0.003085782579031824
7492389223353246125,2021-07,0.027096970569124693
7492389223353246125,2021-07,0.15770183857211273
7492389223353246125,2021-07,0.031439388329819594
6217788509719675691,2021-07,0.00763777506119218
6217788509719675691,2021-07,0.006270897900771903
8716163053080758848,2021-07,0.0017165225639536727
8716163053080758848,2021-07,0.0019860417896073322
8716163053080758848,2021-07,0.0019860417896073322
8716163053080758848,2021-07,0.0015277392184610548
8716163053080758848,2021-07,0.001752553473413646
8716163053080758848,2021-07,0.001773393718777031
324916756972236008,2021-07,0.03812815430195964
324916756972236008,2021-07,0.08352920289071054
324916756972236008,2021-07,0.03812815430195964
324916756972236008,2021-07,0.03972710849839343
324916756972236008,2021-07,0.03812815430195964
324916756972236008,2021-07,0.047627981922296496
7269781193318890653,2021-07,0.0030213822084625614
7269781193318890653,2021-07,0.005628007485689341
6784879562354696650,2021-07,0.015282792786037195
8229446069655666941,2021-07,0.833907737814231
8229446069655666941,2021-07,0.015540019476633292
4972567100282306577,2021-07,0.004992043862572508
5864443060004179363,2021-07,0.0018650638720539884
5864443060004179363,2021-07,0.0017313468347976264
5864443060004179363,2021-07,0.032131395018135375
5864443060004179363,2021-07,0.0012112995359498907
5864443060004179363,2021-07,0.0018896444321388098
2439954154030259398,2021-07,0.008413991952783273
8623308321032624474,2021-07,0.10344211896079634
8623308321032624474,2021-07,0.6907377754555427
8623308321032624474,2021-07,0.09602765285275375
4524147234488547993,2021-07,0.012155314006105018
4524147234488547993,2021-07,0.011111633804999214
4524147234488547993,2021-07,0.009165763070687553
6987942592445950913,2021-07,0.0021369395158447567
6987942592445950913,2021-07,0.003052850546153343
6987942592445950913,2021-07,0.003251851633108798
6987942592445950913,2021-07,0.003052850546153343
8684964138237894839,2021-07,0.013039985463720389
6582676833651678345,2021-07,0.0006393227269330844
6582676833651678345,2021-07,0.0006904411995683938
6582676833651678345,2021-07,0.0006904411995683938
6582676833651678345,2021-07,0.0006393227269330844
6582676833651678345,2021-07,0.0006393227269330844
6582676833651678345,2021-07,0.0006536777679576986
6582676833651678345,2021-07,0.0006904411995683938
6582676833651678345,2021-07,0.0006904411995683938
1036256411320325774,2021-07,0.009692987993405467
1036256411320325774,2021-07,0.008901650858725732
968199235777440720,2021-07,0.0025089490794366447
968199235777440720,2021-07,0.0025399201077321346
968199235777440720,2021-07,0.0025399201077321346
968199235777440720,2021-07,0.0025975178347806636
968199235777440720,2021-07,0.0028806699993345545
968199235777440720,2021-07,0.0025089490794366447
968199235777440720,2021-07,0.0025089490794366447
968199235777440720,2021-07,0.0028806699993345545
6916556752218696485,2021-07,0.006599944203349574
6916556752218696485,2021-07,0.009190623555852226
6916556752218696485,2021-07,0.006651128520857795
6916556752218696485,2021-07,0.0070409511079415465
6916556752218696485,2021-07,0.0070409511079415465
6916556752218696485,2021-07,0.007095531122107795
6916556752218696485,2021-07,0.007095531122107795
6916556752218696485,2021-07,0.007095531122107795
6916556752218696485,2021-07,0.0070409511079415465
6916556752218696485,2021-07,0.0070409511079415465
6916556752218696485,2021-07,0.008940073544260805
6916556752218696485,2021-07,0.0070409511079415465
6030285068945261052,2021-07,0.0014057944188031624
6030285068945261052,2021-07,0.0016963554820732956
6030285068945261052,2021-07,0.01486891947513315
6030285068945261052,2021-07,0.0014057944188031624
6030285068945261052,2021-07,0.0014057944188031624
8463871205935856285,2021-07,0.024266064151950404
4071158585850879204,2021-07,0.04708230319284621
4071158585850879204,2021-07,0.012209962955470346
4071158585850879204,2021-07,0.21003264614195638
3218226066162129945,2021-07,0.03699531238048284
4679462479444735708,2021-07,0.008038256420960352
4679462479444735708,2021-07,0.00553134064701145
4679462479444735708,2021-07,0.012114543346369315
4679462479444735708,2021-07,0.008038256420960352
4679462479444735708,2021-07,0.012114543346369315
4679462479444735708,2021-07,0.012114543346369315
4724876423989598202,2021-07,0.006740325481311296
4724876423989598202,2021-07,0.0025667940339956243
4724876423989598202,2021-07,0.002317212439865345
2128970218770090704,2021-07,0.03239751479316779
2128970218770090704,2021-07,0.0032297988092487343
2128970218770090704,2021-07,0.0032297988092487343
1003144834589372198,2021-07,0.0018333675738251359
1003144834589372198,2021-07,0.0018333675738251359
9127318190908282126,2021-07,0.004858778212481897
9127318190908282126,2021-07,0.004640478133250665
8163895533020293251,2021-07,0.5397584794967367
8163895533020293251,2021-07,0.3621211879196468
8163895533020293251,2021-07,0.44259135438091823
5794903898038236832,2021-07,0.01681578559964116
5794903898038236832,2021-07,0.01681578559964116
3960251564708868781,2021-07,0.01639517486538865
3960251564708868781,2021-07,0.026665506775816156
3960251564708868781,2021-07,0.01639517486538865
3960251564708868781,2021-07,0.01003283226205768
3960251564708868781,2021-07,0.01639517486538865
5888474320320735000,2021-07,0.7649943842686995
5888474320320735000,2021-07,0.8338673328713702
5888474320320735000,2021-07,0.7632823439648581
761746217261797478,2021-07,0.0011220220074198925
761746217261797478,2021-07,0.0011560120942265073
1507697130807703164,2021-07,0.0008444541356390164
9184785003280841216,2021-07,0.006102605895321082
9184785003280841216,2021-07,0.006102605895321082
9184785003280841216,2021-07,0.006291372835521893
1182975716201409626,2021-07,0.0031002470270883715
1182975716201409626,2021-07,0.12566978686514252
1182975716201409626,2021-07,0.003484043675064692
1182975716201409626,2021-07,0.003484043675064692
1182975716201409626,2021-07,0.003484043675064692
5369576709077493659,2021-07,0.018824668306646086
3472934456083131714,2021-07,0.009177087545362112
717981637594591016,2021-07,0.0007657481968964998
717981637594591016,2021-07,0.008790477976964159
717981637594591016,2021-07,0.0008073667316239463
717981637594591016,2021-07,0.0008168362319004459
8255085612985072878,2021-07,0.002044133976241043
8255085612985072878,2021-07,0.002044133976241043
7751080728852739823,2021-07,0.0025446400050522654
7751080728852739823,2021-07,0.08910932877922834
4347826483121154490,2021-07,0.0021287831858058104
4347826483121154490,2021-07,0.0021079875681629516
4347826483121154490,2021-07,0.0035748102413503363
4347826483121154490,2021-07,0.0021079875681629516
4347826483121154490,2021-07,0.021548310424763857
4347826483121154490,2021-07,0.0023581174704689263
4347826483121154490,2021-07,0.0021079875681629516
4347826483121154490,2021-07,0.0019423889841397692
4347826483121154490,2021-07,0.001753414532750368
2214132103234633622,2021-07,0.007824459772652542
2214132103234633622,2021-07,0.005059554921484311
2214132103234633622,2021-07,0.005059554921484311
2214132103234633622,2021-07,0.005944825046268252
2214132103234633622,2021-07,0.005944825046268252
410843023337872279,2021-07,0.0017447553474656478
2022367282554149730,2021-07,0.002006669264126207
2022367282554149730,2021-07,0.002006669264126207
7637066986811047950,2021-07,0.013363036956836608
7637066986811047950,2021-07,0.013363036956836608
7637066986811047950,2021-07,0.013363036956836608
86110062990790869,2021-07,0.02251668770147121
5304536516981778801,2021-07,0.0022759341754414663
5304536516981778801,2021-07,0.0022759341754414663
5304536516981778801,2021-07,0.0016677113260275902
3829967475074118757,2021-07,0.6879819135149302
3829967475074118757,2021-07,0.6949861521313845
7444686668183702737,2021-07,0.0031773070642369663
7444686668183702737,2021-07,0.0019611448905784037
682352428813668634,2021-07,0.0028673337208129186
682352428813668634,2021-07,0.0028673337208129186
682352428813668634,2021-07,0.0028673337208129186
682352428813668634,2021-07,0.0028673337208129186
682352428813668634,2021-07,0.0028673337208129186
682352428813668634,2021-07,0.0028673337208129186
7613717984547031729,2021-07,0.002326508647602908
7910340581026492945,2021-07,0.002354458154071957
7910340581026492945,2021-07,0.002354458154071957
7910340581026492945,2021-07,0.05703735835762925
6352592240901579272,2021-07,0.006318800511454894
5574997762710520717,2021-07,0.01723885404437146
5574997762710520717,2021-07,0.007266006844913059
8939476669690489534,2021-07,0.01037906912418331
107343823625119033,2021-07,0.003733387590036542
6349142675790687765,2021-07,0.2902093389342269
6349142675790687765,2021-07,0.36104158617816157
6349142675790687765,2021-07,0.36104158617816157
5067621068959932809,2021-07,0.04107126137308928
5067621068959932809,2021-07,0.10855497804182684
5067621068959932809,2021-07,0.04107126137308928
5067621068959932809,2021-07,0.04107126137308928
5067621068959932809,2021-07,0.04107126137308928
2397171153213063761,2021-07,0.005375777791962314
2397171153213063761,2021-07,0.005590218742547156
2397171153213063761,2021-07,0.005969922753438718
2397171153213063761,2021-07,0.005375777791962314
2397171153213063761,2021-07,0.005375777791962314
8195468623809753777,2021-07,0.002129292428937453
8195468623809753777,2021-07,0.006157291608842648
8195468623809753777,2021-07,0.0036971494236815476
8195468623809753777,2021-07,0.0035037737308832853
6271697692808086495,2021-07,0.006169046323245059
5176940320835464459,2021-07,0.0038873427273597933
5176940320835464459,2021-07,0.0016343469838349814
5176940320835464459,2021-07,0.0016659169479284486
5176940320835464459,2021-07,0.0017103373003480708
5176940320835464459,2021-07,0.0018472253033076115
5176940320835464459,2021-07,0.0018903391460022528
5176940320835464459,2021-07,0.0018472253033076115
4342146186255136598,2021-07,0.0032011247053163566
4342146186255136598,2021-07,0.0014928362992352006
4342146186255136598,2021-07,0.10038728581351974
4795152981525833467,2021-07,0.006245362198547615
4795152981525833467,2021-07,0.017003718992076762
4795152981525833467,2021-07,0.017003718992076762
4795152981525833467,2021-07,0.014339118954590686
4795152981525833467,2021-07,0.017003718992076762
5714540197488862003,2021-07,0.19634105432286458
5714540197488862003,2021-07,0.8765701045145754
5714540197488862003,2021-07,0.17693881649854343
6012031176108922616,2021-07,0.013981389365182641
1998941557906036376,2021-07,0.01329741143503381
5558533999208199371,2021-07,0.6220372729228808
8464809590757561185,2021-07,0.00393425950316958
8464809590757561185,2021-07,0.003729717192021781
8464809590757561185,2021-07,0.00326047286868197
8464809590757561185,2021-07,0.00393425950316958
6721448955097663572,2021-07,0.007031411626077951
6721448955097663572,2021-07,0.010051150378671268
6721448955097663572,2021-07,0.009893781896392602
5225029212547588718,2021-07,0.007142688422923683
5225029212547588718,2021-07,0.026048001627629224
5225029212547588718,2021-07,0.09348089298152412
8926565682509268383,2021-07,0.006973329212184375
8926565682509268383,2021-07,0.006973329212184375
8926565682509268383,2021-07,0.006973329212184375
8926565682509268383,2021-07,0.006973329212184375
8926565682509268383,2021-07,0.006973329212184375
8926565682509268383,2021-07,0.006534177857121559
8926565682509268383,2021-07,0.006534177857121559
2983174282784691273,2021-07,0.003079522565444703
2983174282784691273,2021-07,0.11936397230719091
8536031856585966123,2021-07,0.025285053910492565
8536031856585966123,2021-07,0.02458513429451743
8536031856585966123,2021-07,0.6766474295884654
8536031856585966123,2021-07,0.6766474295884654
8536031856585966123,2021-07,0.5164660345407388
7696655736121386405,2021-07,0.01883743788577362
7696655736121386405,2021-07,0.009933167876455786
7750874287225529604,2021-07,0.011921614170855787
7750874287225529604,2021-07,0.010147104944609842
7750874287225529604,2021-07,0.013405905659833722
8013668117699219722,2021-07,0.021228834501390605
7289435138601868544,2021-07,0.008084022040207741
7289435138601868544,2021-07,0.005535797814695384
7289435138601868544,2021-07,0.0057701113809308004
5042877476420217533,2021-07,0.0072983732595711176
5042877476420217533,2021-07,0.005697713640889867
1299146298565441811,2021-07,0.02336542291555825
8376902089871279815,2021-07,0.002198345763135771
8376902089871279815,2021-07,0.0017155231641862135
8376902089871279815,2021-07,0.0021800261356747356
3997247264680905799,2021-07,0.003988589827777478
3997247264680905799,2021-07,0.003988589827777478
5029701292539093910,2021-07,0.01880442577408403
8733525963966339207,2021-07,0.33894418516148284
8733525963966339207,2021-07,0.19092147176274762
8733525963966339207,2021-07,0.19092147176274762
1454789421854453615,2021-07,0.011704031950673377
1454789421854453615,2021-07,0.012261286590108505
1454789421854453615,2021-07,0.011704031950673377
1454789421854453615,2021-07,0.008363248288362175
209477776078372134,2021-07,0.001321396551500209
209477776078372134,2021-07,0.001321396551500209
209477776078372134,2021-07,0.001321396551500209
209477776078372134,2021-07,0.0015019741094911443
3156852928909455203,2021-07,0.0044347555030591216
3156852928909455203,2021-07,0.0044347555030591216
7590999900861381526,2021-07,0.03753372219503475
4556737702757145073,2021-07,0.009566437603201687
6545052034269841737,2021-07,0.0032598710102833333
6545052034269841737,2021-07,0.0027975849322923385
6545052034269841737,2021-07,0.06982974117852367
6545052034269841737,2021-07,0.0027975849322923385
6545052034269841737,2021-07,0.002831022360610679
6545052034269841737,2021-07,0.0032213847799209805
3571198145319411787,2021-07,0.005221505026257822
3571198145319411787,2021-07,0.005221505026257822
3571198145319411787,2021-07,0.005859191529031792
3571198145319411787,2021-07,0.0035308179200572907
8874257794774679816,2021-07,0.002147138140180849
2634859679238614382,2021-07,0.003189745318196357
2634859679238614382,2021-07,0.0043478797239808135
2634859679238614382,2021-07,0.004623707383843478
2634859679238614382,2021-07,0.0014708980012656785
2634859679238614382,2021-07,0.0018663671291392812
2634859679238614382,2021-07,0.0025145687647671723
2678966409665050034,2021-07,0.0035446063560831634
2678966409665050034,2021-07,0.0035446063560831634
2678966409665050034,2021-07,0.0035446063560831634
2678966409665050034,2021-07,0.0035446063560831634
2250817603281429928,2021-07,0.0019293281363789011
2106875407768047316,2021-07,0.0016076294266159025
7458891296671174680,2021-07,0.13037120345233302
8213533889694327948,2021-07,0.004228168460860143
8213533889694327948,2021-07,0.004228168460860143
8213533889694327948,2021-07,0.004228168460860143
6471448246085839373,2021-07,0.0017481343041265767
2532435113844289043,2021-07,0.0018182217345649764
2532435113844289043,2021-07,0.002811539899302104
2532435113844289043,2021-07,0.002811539899302104
2532435113844289043,2021-07,0.002811539899302104
2532435113844289043,2021-07,0.0016095379049160864
2532435113844289043,2021-07,0.0018182217345649764
2532435113844289043,2021-07,0.002811539899302104
2532435113844289043,2021-07,0.0019368994866858192
2532435113844289043,2021-07,0.002811539899302104
2532435113844289043,2021-07,0.0016095379049160864
2532435113844289043,2021-07,0.0016095379049160864
3137879241768961145,2021-07,0.0008377701265304611
3137879241768961145,2021-07,0.0009658436836415167
3118152790263512426,2021-07,0.015091899022632593
3118152790263512426,2021-07,0.022407915855960036
903093877129717133,2021-07,0.0013557061724496296
903093877129717133,2021-07,0.0012978020411724435
2645324649046215594,2021-07,0.004451146114590395
2645324649046215594,2021-07,0.004451146114590395
2645324649046215594,2021-07,0.004451146114590395
621182491555347581,2021-07,0.0313839198000988
621182491555347581,2021-07,0.03050871742737175
8706851346184249504,2021-07,0.001650264894140784
1343530446996409207,2021-07,0.002679512642629021
1343530446996409207,2021-07,0.004274495708961083
3977861004707764824,2021-07,0.016617295468565333
3977861004707764824,2021-07,0.014951143754459589
3977861004707764824,2021-07,0.014951143754459589
3977861004707764824,2021-07,0.014951143754459589
3977861004707764824,2021-07,0.014951143754459589
1156053485989336481,2021-07,0.02019567082134921
1156053485989336481,2021-07,0.02019567082134921
1156053485989336481,2021-07,0.8911515452275799
1156053485989336481,2021-07,0.02019567082134921
1156053485989336481,2021-07,0.02019567082134921
1156053485989336481,2021-07,0.02019567082134921
1156053485989336481,2021-07,0.02019567082134921
1118514612547157551,2021-07,0.05928013942730399
1118514612547157551,2021-07,0.05928013942730399
6817075905797098547,2021-07,0.005523282811665315
7930925883736021864,2021-07,0.006580720048812692
7930925883736021864,2021-07,0.006136051869483841
7930925883736021864,2021-07,0.006395161048168315
7930925883736021864,2021-07,0.006395161048168315
7930925883736021864,2021-07,0.008320139082378584
7930925883736021864,2021-07,0.006395161048168315
7930925883736021864,2021-07,0.006648359681517807
2451708306555441014,2021-07,0.00458009947646962
7442192566700924647,2021-07,0.0009369228714738343
7442192566700924647,2021-07,0.06480072302420704
7442192566700924647,2021-07,0.0008741951095457366
7442192566700924647,2021-07,0.0007650539210866852
2988042199057874759,2021-07,0.008514175397869724
3634047863995720708,2021-07,0.005162688995310952
7085295800541340563,2021-07,0.005938634248711809
7085295800541340563,2021-07,0.013508459809835636
7085295800541340563,2021-07,0.005938634248711809
4335865859049992260,2021-07,0.16540433311071492
4335865859049992260,2021-07,0.013632541622571654
2290083177086946553,2021-07,0.013296567139156097
2290083177086946553,2021-07,0.013296567139156097
2290083177086946553,2021-07,0.015413270461316417
7177785309735471560,2021-07,0.0009464724083429697
7177785309735471560,2021-07,0.0011045673906989139
5477523784812182605,2021-07,0.8515730340180065
5477523784812182605,2021-07,0.6322377657239062
8961924617442201922,2021-07,0.0018866416046979455
7595945751692012281,2021-07,0.004005962463501882
2333404192508932057,2021-07,0.005140218019097992
2333404192508932057,2021-07,0.007404192119323777
2333404192508932057,2021-07,0.005140218019097992
4593070249039532001,2021-07,0.01668706453403519
6053752047545474051,2021-07,0.005309835684923038
6053752047545474051,2021-07,0.004836955913701104
6053752047545474051,2021-07,0.003920667983367337
6053752047545474051,2021-07,0.004031244419125275
6053752047545474051,2021-07,0.004114656354035174
6053752047545474051,2021-07,0.004526667564536811
6053752047545474051,2021-07,0.005080024003175343
6091519986999196884,2021-07,0.0044617879821819
6091519986999196884,2021-07,0.016022111754182996
7535160686416710323,2021-07,0.0034846361787131794
3036967290595689189,2021-07,0.0031168373472510035
5999145415800242177,2021-07,0.019012128606930224
5999145415800242177,2021-07,0.02648950341029286
7930644815080409701,2021-07,0.010154556178068186
510795635145114083,2021-07,0.017521346169715468
510795635145114083,2021-07,0.011925646020582912
510795635145114083,2021-07,0.011725629782537208
510795635145114083,2021-07,0.011725629782537208
510795635145114083,2021-07,0.017417579839981708
187117706370645370,2021-07,0.027728471936807393
187117706370645370,2021-07,0.015809525394074382
187117706370645370,2021-07,0.0268640742189318
